FECHA,DEPARTAMENTO,MUNICIPIO,DÍA,CLASE DE ARMA,PERMISO,ZONA,CLASE DE SITIO,CÓDIGO DANE,CANTIDAD
05/03/2018,ATLÁNTICO,SOLEDAD,Lunes,REVOLVER,SIN PERMISO,URBANA,DENTRO DE LA VIVIENDA,8758000,2
05/03/2018,BOLÍVAR,CARTAGENA (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,13001000,2
05/03/2018,BOYACÁ,PUERTO BOYACÁ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,15572000,1
05/03/2018,CALDAS,MARMATO,Lunes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,17442000,1
05/03/2018,CALDAS,NORCASIA,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,17495000,1
05/03/2018,CALDAS,PÁCORA,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,17513000,1
05/03/2018,CALDAS,SAMANÁ,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,17662000,1
05/03/2018,CAQUETÁ,EL PAUJIL,Lunes,REVOLVER,SIN PERMISO,URBANA,CARRETERA,18256000,1
05/03/2018,CAQUETÁ,FLORENCIA (CT),Lunes,ESCOPETA DE FISTO,SIN PERMISO,RURAL,CARRETERA,18001000,1
05/03/2018,CESAR,AGUACHICA,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,20011000,1
05/03/2018,CESAR,CURUMANÍ,Lunes,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,20228000,1
05/03/2018,CESAR,SAN DIEGO,Lunes,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,20750000,1
05/03/2018,CÓRDOBA,LOS CÓRDOBAS,Lunes,REVOLVER,CON PERMISO,RURAL,TRAMO DE VIA,23419000,1
05/03/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
05/03/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,11001000,1
05/03/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,2
05/03/2018,CUNDINAMARCA,SIBATÉ,Lunes,PISTOLA,CON PERMISO,RURAL,CARRETERA,25740000,1
05/03/2018,GUAINÍA,INÍRIDA (CT),Lunes,PISTOLA,CON PERMISO,URBANA,"BARES, CANTINAS Y SIMILARES",94001000,1
05/03/2018,GUAJIRA,MAICAO,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,44430000,1
05/03/2018,HUILA,SAN AGUSTÍN,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,41668000,1
05/03/2018,MAGDALENA,NUEVA GRANADA,Lunes,REVOLVER,SIN PERMISO,RURAL,CARRETERA,47460000,1
05/03/2018,MAGDALENA,SANTA MARTA (CT),Lunes,ESCOPETA,SIN PERMISO,RURAL,TRAMO DE VIA,47001000,1
05/03/2018,META,ACACÍAS,Lunes,PISTOLA,CON PERMISO,RURAL,TRAMO DE VIA,50006000,1
05/03/2018,META,GRANADA,Lunes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,50313000,2
05/03/2018,NARIÑO,TAMINANGO,Lunes,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,52786000,1
05/03/2018,NORTE DE SANTANDER,CHINÁCOTA,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,54172000,1
05/03/2018,PUTUMAYO,PUERTO ASÍS,Lunes,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,86568000,4
05/03/2018,PUTUMAYO,PUERTO ASÍS,Lunes,PISTOLA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,86568000,4
05/03/2018,SANTANDER,CURITÍ,Lunes,ESCOPETA DE FISTO,SIN PERMISO,RURAL,CARRETERA,68229000,1
05/03/2018,SANTANDER,EL PLAYÓN,Lunes,ESCOPETA DE FISTO,SIN PERMISO,RURAL,CARRETERA,68255000,1
05/03/2018,SANTANDER,RIONEGRO,Lunes,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,68615000,1
05/03/2018,SANTANDER,SUAITA,Lunes,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,68770000,1
05/03/2018,SANTANDER,SURATÁ,Lunes,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,68780000,1
05/03/2018,SUCRE,SINCELEJO (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,70001000,1
05/03/2018,TOLIMA,FALAN,Lunes,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,73270000,1
05/03/2018,TOLIMA,IBAGUÉ (CT),Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,73001000,1
05/03/2018,TOLIMA,IBAGUÉ (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,73001000,1
05/03/2018,VALLE,CALI (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,2
05/03/2018,VALLE,CALI (CT),Lunes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,76001000,1
05/03/2018,VALLE,CALI (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,2
05/03/2018,VALLE,PRADERA,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76563000,1
05/03/2018,VICHADA,LA PRIMAVERA,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,99524000,1
05/03/2018,VICHADA,PUERTO CARREÑO (CT),Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,99001000,1
06/03/2018,ANTIOQUIA,CISNEROS,Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,5190000,1
06/03/2018,ANTIOQUIA,CISNEROS,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5190000,1
06/03/2018,ANTIOQUIA,COPACABANA,Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,5212000,1
06/03/2018,ANTIOQUIA,GIRARDOTA,Martes,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,5308000,1
06/03/2018,ANTIOQUIA,MARINILLA,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5440000,1
06/03/2018,ANTIOQUIA,PUERTO TRIUNFO,Martes,PISTOLA,CON PERMISO,RURAL,INTERIOR VEHICULO PARTICULAR,5591000,2
06/03/2018,ANTIOQUIA,URRAO,Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,5847000,1
06/03/2018,ATLÁNTICO,BARRANQUILLA (CT),Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
06/03/2018,ATLÁNTICO,BARRANQUILLA (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,3
06/03/2018,ATLÁNTICO,SABANAGRANDE,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8634000,2
06/03/2018,BOLÍVAR,ARJONA,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,13052000,1
06/03/2018,BOLÍVAR,CARTAGENA (CT),Martes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,13001000,1
06/03/2018,BOLÍVAR,CARTAGENA (CT),Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,13001000,1
06/03/2018,BOLÍVAR,CARTAGENA (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,13001000,2
06/03/2018,BOLÍVAR,CARTAGENA (CT),Martes,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,13001000,1
06/03/2018,BOLÍVAR,SAN PABLO,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,13670000,1
06/03/2018,BOYACÁ,LA UVITA,Martes,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,15403000,1
06/03/2018,BOYACÁ,SUTAMARCHÁN,Martes,REVOLVER,SIN PERMISO,RURAL,CASAS DE HABITACION,15776000,1
06/03/2018,BOYACÁ,TURMEQUÉ,Martes,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,15835000,1
06/03/2018,BOYACÁ,VIRACACHÁ,Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,15879000,1
06/03/2018,CALDAS,ANSERMA,Martes,PISTOLA,CON PERMISO,RURAL,VIAS PUBLICAS,17042000,1
06/03/2018,CAQUETÁ,FLORENCIA (CT),Martes,ESCOPETA DE FISTO,SIN PERMISO,RURAL,CARRETERA,18001000,1
06/03/2018,CAUCA,PUERTO TEJADA,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,19573000,1
06/03/2018,CESAR,AGUSTÍN CODAZZI,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,20013000,1
06/03/2018,CESAR,BECERRIL,Martes,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,20045000,1
06/03/2018,CESAR,SAN MARTÍN,Martes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,20770000,1
06/03/2018,CESAR,VALLEDUPAR (CT),Martes,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,20001000,1
06/03/2018,CHOCÓ,ISTMINA,Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,27361000,1
06/03/2018,CHOCÓ,UNGUÍA,Martes,FUSIL / RIFLE,SIN PERMISO,RURAL,ZONA SELVÁTICA,27800000,1
06/03/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,2
06/03/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,11001000,1
06/03/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
06/03/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,REVOLVER,CON PERMISO,URBANA,AEROPUERTO,11001000,1
06/03/2018,CUNDINAMARCA,QUETAME,Martes,PISTOLA,CON PERMISO,RURAL,CARRETERA,25594000,1
06/03/2018,GUAJIRA,MAICAO,Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,44430000,1
06/03/2018,GUAJIRA,SAN JUAN DEL CESAR,Martes,ESCOPETA,SIN PERMISO,RURAL,TROCHA,44650000,1
06/03/2018,GUAJIRA,SAN JUAN DEL CESAR,Martes,REVOLVER,SIN PERMISO,RURAL,TROCHA,44650000,1
06/03/2018,MAGDALENA,ZONA BANANERA,Martes,REVOLVER,SIN PERMISO,RURAL,CARRETERA,47980000,1
06/03/2018,NARIÑO,IPIALES,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,52356000,1
06/03/2018,NARIÑO,LEIVA,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,52405000,1
06/03/2018,NORTE DE SANTANDER,CÚCUTA (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,54001000,1
06/03/2018,NORTE DE SANTANDER,OCAÑA,Martes,REVOLVER,SIN PERMISO,URBANA,LOCAL COMERCIAL,54498000,1
06/03/2018,QUINDÍO,CALARCA,Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,63130000,1
06/03/2018,RISARALDA,PEREIRA (CT),Martes,REVOLVER,SIN PERMISO,URBANA,LOCAL COMERCIAL,66001000,1
06/03/2018,SANTANDER,RIONEGRO,Martes,ESCOPETA DE FISTO,SIN PERMISO,RURAL,CARRETERA,68615000,1
06/03/2018,SANTANDER,SAN VICENTE DE CHUCURÍ,Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,68689000,1
06/03/2018,SUCRE,OVEJAS,Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,70508000,1
06/03/2018,SUCRE,SINCELEJO (CT),Martes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,70001000,1
06/03/2018,TOLIMA,HERVEO,Martes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,73347000,1
06/03/2018,TOLIMA,IBAGUÉ (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,73001000,1
06/03/2018,VALLE,CALI (CT),Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
06/03/2018,VALLE,CALI (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
06/03/2018,VALLE,CALI (CT),Martes,REVOLVER,SIN PERMISO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,76001000,1
06/03/2018,VALLE,EL CERRITO,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76248000,1
06/03/2018,VALLE,TULUÁ,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76834000,2
07/03/2018,ANTIOQUIA,BETANIA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,5091000,2
07/03/2018,ANTIOQUIA,MEDELLÍN (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,2
07/03/2018,ANTIOQUIA,TARAZÁ,Miércoles,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,5790000,1
07/03/2018,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,2
07/03/2018,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,DENTRO DE LA VIVIENDA,8001000,1
07/03/2018,ATLÁNTICO,MANATÍ,Miércoles,ESCOPETA,SIN PERMISO,RURAL,TROCHA,8436000,1
07/03/2018,ATLÁNTICO,SABANALARGA,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,8638000,1
07/03/2018,ATLÁNTICO,SOLEDAD,Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8758000,1
07/03/2018,BOLÍVAR,CARTAGENA (CT),Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,13001000,1
07/03/2018,BOLÍVAR,CARTAGENA (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,13001000,1
07/03/2018,BOLÍVAR,MOMPÓS,Miércoles,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,13468000,1
07/03/2018,BOYACÁ,MIRAFLORES,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,15455000,1
07/03/2018,BOYACÁ,PUERTO BOYACÁ,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,15572000,1
07/03/2018,BOYACÁ,SANTANA,Miércoles,REVOLVER,SIN PERMISO,RURAL,TRAMO DE VIA,15686000,1
07/03/2018,BOYACÁ,TENZA,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,RURAL,FINCAS Y SIMILARES,15798000,1
07/03/2018,CALDAS,RIOSUCIO,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,17614000,1
07/03/2018,CALDAS,SALAMINA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,17653000,1
07/03/2018,CALDAS,VILLAMARÍA,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,17873000,1
07/03/2018,CAQUETÁ,SOLANO,Miércoles,ESCOPETA,SIN PERMISO,RURAL,TIPO EXPLOTACIÓN ORO,18756000,1
07/03/2018,CAQUETÁ,SOLANO,Miércoles,REVOLVER,SIN PERMISO,RURAL,TIPO EXPLOTACIÓN ORO,18756000,1
07/03/2018,CESAR,AGUSTÍN CODAZZI,Miércoles,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,20013000,1
07/03/2018,CESAR,BOSCONIA,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,20060000,1
07/03/2018,CESAR,RÍO DE ORO,Miércoles,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,20614000,1
07/03/2018,CÓRDOBA,PLANETA RICA,Miércoles,ESCOPETA,CON PERMISO,URBANA,VIAS PUBLICAS,23555000,1
07/03/2018,CÓRDOBA,SAHAGÚN,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,23660000,1
07/03/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,2
07/03/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
07/03/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,CARRETERA,11001000,1
07/03/2018,CUNDINAMARCA,GUACHETÁ,Miércoles,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,25317000,1
07/03/2018,CUNDINAMARCA,GUATAVITA,Miércoles,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,25326000,1
07/03/2018,GUAJIRA,MAICAO,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,44430000,1
07/03/2018,GUAJIRA,MAICAO,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,44430000,1
07/03/2018,GUAJIRA,MANAURE,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,44560000,1
07/03/2018,GUAJIRA,RIOHACHA (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,44001000,1
07/03/2018,MAGDALENA,CIÉNAGA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,47189000,1
07/03/2018,MAGDALENA,CIÉNAGA,Miércoles,PISTOLA,CON PERMISO,RURAL,TRAMO DE VIA,47189000,1
07/03/2018,MAGDALENA,PLATO,Miércoles,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,47555000,1
07/03/2018,MAGDALENA,PUEBLOVIEJO,Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,47570000,1
07/03/2018,META,VILLAVICENCIO (CT),Miércoles,ESCOPETA,SIN PERMISO,RURAL,TRAMO DE VIA,50001000,1
07/03/2018,NARIÑO,PASTO (CT),Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,52001000,1
07/03/2018,NORTE DE SANTANDER,SANTIAGO,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,54680000,2
07/03/2018,SAN ANDRÉS,SAN ANDRÉS (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,88001000,1
07/03/2018,SANTANDER,EL PLAYÓN,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,RURAL,CARRETERA,68255000,1
07/03/2018,SANTANDER,SAN VICENTE DE CHUCURÍ,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,68689000,1
07/03/2018,SUCRE,LOS PALMITOS,Miércoles,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,70418000,1
07/03/2018,SUCRE,SAMPUÉS,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,70670000,1
07/03/2018,SUCRE,SINCELEJO (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,70001000,1
07/03/2018,TOLIMA,IBAGUÉ (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,73001000,1
07/03/2018,TOLIMA,ROVIRA,Miércoles,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,73624000,1
07/03/2018,VALLE,CALI (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
07/03/2018,VALLE,CALI (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,4
07/03/2018,VALLE,CANDELARIA,Miércoles,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,76130000,1
07/03/2018,VALLE,DAGUA,Miércoles,PISTOLA,CON PERMISO,RURAL,CARRETERA,76233000,1
07/03/2018,VALLE,FLORIDA,Miércoles,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,76275000,1
07/03/2018,VALLE,YUMBO,Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76892000,1
08/03/2018,ANTIOQUIA,ANORÍ,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5040000,1
08/03/2018,ANTIOQUIA,CIUDAD BOLÍVAR,Jueves,PISTOLA,CON PERMISO,RURAL,TRAMO DE VIA,5101000,2
08/03/2018,ANTIOQUIA,FREDONIA,Jueves,ESCOPETA,SIN PERMISO,RURAL,LOTE BALDIO,5282000,1
08/03/2018,ANTIOQUIA,GUARNE,Jueves,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,5318000,1
08/03/2018,ANTIOQUIA,MEDELLÍN (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,3
08/03/2018,ANTIOQUIA,RIONEGRO,Jueves,PISTOLA,SIN PERMISO,URBANA,CASAS DE HABITACION,5615000,1
08/03/2018,ATLÁNTICO,BARRANQUILLA (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,2
08/03/2018,ATLÁNTICO,TUBARÁ,Jueves,PISTOLA,CON PERMISO,RURAL,CARRETERA,8832000,1
08/03/2018,BOLÍVAR,CARTAGENA (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,13001000,3
08/03/2018,BOLÍVAR,NOROSÍ,Jueves,FUSIL / RIFLE,SIN PERMISO,RURAL,FINCAS Y SIMILARES,13490000,1
08/03/2018,BOLÍVAR,NOROSÍ,Jueves,PISTOLA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,13490000,1
08/03/2018,BOYACÁ,SOATÁ,Jueves,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,15753000,1
08/03/2018,CALDAS,CHINCHINÁ,Jueves,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,17174000,1
08/03/2018,CAQUETÁ,MORELIA,Jueves,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,18479000,1
08/03/2018,CAQUETÁ,SOLITA,Jueves,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,18785000,1
08/03/2018,CESAR,GAMARRA,Jueves,REVOLVER,SIN PERMISO,RURAL,CARRETERA,20295000,1
08/03/2018,CÓRDOBA,MONTERÍA (CT),Jueves,PISTOLA,SIN PERMISO,RURAL,CASAS DE HABITACION,23001000,2
08/03/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,2
08/03/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,TERMINAL DE TRANSPORTES,11001000,1
08/03/2018,CUNDINAMARCA,CHIPAQUE,Jueves,ESCOPETA,SIN PERMISO,RURAL,CASAS DE HABITACION,25178000,3
08/03/2018,CUNDINAMARCA,GUADUAS,Jueves,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,25320000,1
08/03/2018,CUNDINAMARCA,SOACHA,Jueves,REVOLVER,SIN PERMISO,RURAL,CARRETERA,25754000,1
08/03/2018,CUNDINAMARCA,SUESCA,Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,25772000,1
08/03/2018,GUAJIRA,RIOHACHA (CT),Jueves,ESCOPETA,SIN PERMISO,RURAL,TRAMO DE VIA,44001000,2
08/03/2018,GUAJIRA,SAN JUAN DEL CESAR,Jueves,REVOLVER,SIN PERMISO,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",44650000,1
08/03/2018,HUILA,OPORAPA,Jueves,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,41503000,1
08/03/2018,MAGDALENA,CIÉNAGA,Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,47189000,1
08/03/2018,MAGDALENA,EL BANCO,Jueves,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,47245000,1
08/03/2018,MAGDALENA,PIVIJAY,Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,47551000,1
08/03/2018,MAGDALENA,PLATO,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,47555000,1
08/03/2018,META,PUERTO LLERAS,Jueves,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,50577000,1
08/03/2018,META,PUERTO LLERAS,Jueves,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,50577000,1
08/03/2018,META,VILLAVICENCIO (CT),Jueves,ESCOPETA,SIN PERMISO,URBANA,CASAS DE HABITACION,50001000,1
08/03/2018,META,VILLAVICENCIO (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,50001000,2
08/03/2018,NARIÑO,LA FLORIDA,Jueves,ESCOPETA,SIN PERMISO,RURAL,CASAS DE HABITACION,52381000,1
08/03/2018,NARIÑO,LA FLORIDA,Jueves,PISTOLA,SIN PERMISO,RURAL,CASAS DE HABITACION,52381000,1
08/03/2018,NARIÑO,PASTO (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,52001000,1
08/03/2018,NARIÑO,SAN ANDRES DE TUMACO,Jueves,REVOLVER,SIN PERMISO,RURAL,DENTRO DE LA VIVIENDA,52835000,1
08/03/2018,NARIÑO,TÚQUERRES,Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,52838000,1
08/03/2018,PUTUMAYO,SIBUNDOY,Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,86749000,1
08/03/2018,QUINDÍO,FILANDIA,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,63272000,1
08/03/2018,QUINDÍO,MONTENEGRO,Jueves,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,63470000,1
08/03/2018,RISARALDA,PEREIRA (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",66001000,1
08/03/2018,RISARALDA,SANTUARIO,Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,66687000,1
08/03/2018,SAN ANDRÉS,SAN ANDRÉS (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,88001000,1
08/03/2018,SANTANDER,BARRANCABERMEJA,Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,68081000,1
08/03/2018,SANTANDER,PUENTE NACIONAL,Jueves,ESCOPETA DE FISTO,SIN PERMISO,RURAL,FINCAS Y SIMILARES,68572000,1
